execution_count,companyId,companyName,month,MARKETING,MARKETING_LITE,UTILITY,dau_count,unique_users_count
44.0,2300,ABS,2025-10,,,,,
6.0,2300,ABS,2025-11,,,,,
1.0,2300,ABS,2025-12,,,,,
199.0,2309,Demo Pocket Retail,2025-05,,,,10.0,7.0
92.0,2309,Demo Pocket Retail,2025-06,,,,25.0,15.0
192.0,2309,Demo Pocket Retail,2025-07,,,,38.0,21.0
142.0,2309,Demo Pocket Retail,2025-08,,,,32.0,26.0
166.0,2309,Demo Pocket Retail,2025-09,,,,36.0,26.0
202.0,2309,Demo Pocket Retail,2025-10,0.0,480.0,0.0,29.0,21.0
376.0,2309,Demo Pocket Retail,2025-11,0.0,2102.0,0.0,4.0,3.0
392.0,2309,Demo Pocket Retail,2025-12,0.0,1738.0,0.0,4.0,3.0
48.0,2310,Yappy,2025-05,,,,5.0,3.0
212.0,2310,Yappy,2025-06,,,,26.0,10.0
1.0,2310,Yappy,2025-07,,,,,
1.0,2310,Yappy,2025-08,,,,1.0,1.0
1.0,2310,Yappy,2025-09,,,,,
1.0,2310,Yappy,2025-10,,,,1.0,1.0
3.0,2310,Yappy,2025-11,0.0,0.0,0.0,1.0,1.0
8.0,2312,GRUPASA,2025-05,,,,,
12.0,2312,GRUPASA,2025-09,,,,1.0,1.0
183.0,2312,GRUPASA,2025-10,,,,10.0,5.0
16.0,2312,GRUPASA,2025-11,,,,4.0,4.0
2041.0,2312,GRUPASA,2025-12,,,,33.0,7.0
3.0,2314,Apptividad,2025-07,,,,,
406.0,2314,Apptividad,2025-08,,,,,
795.0,2314,Apptividad,2025-09,,,,38.0,32.0
20.0,2314,Apptividad,2025-10,,,,7.0,7.0
3.0,2314,Apptividad,2025-11,,,,1.0,1.0
64.0,2314,Apptividad,2025-12,,,,12.0,9.0
1.0,2321,Prueba William SMB,2025-05,,,,,
225.0,2322,RELIV,2025-06,,,,,
1397.0,2322,RELIV,2025-07,,,,31.0,17.0
1091.0,2322,RELIV,2025-08,,,,26.0,19.0
1138.0,2322,RELIV,2025-09,,,,36.0,22.0
359.0,2322,RELIV,2025-10,,,,16.0,13.0
818.0,2322,RELIV,2025-11,,,,17.0,6.0
373.0,2322,RELIV,2025-12,,,,7.0,3.0
1.0,2323,test new company 28 05,2025-05,,,,,
5.0,2323,test new company 28 05,2025-06,,,,,
5.0,2324,Netlife SMBS,2025-05,,,,,
10.0,2324,Netlife SMBS,2025-06,,,,4.0,3.0
30.0,2324,Netlife SMBS,2025-07,,,,3.0,3.0
375.0,2324,Netlife SMBS,2025-08,7.0,0.0,0.0,53.0,23.0
594.0,2324,Netlife SMBS,2025-09,114.0,0.0,0.0,276.0,225.0
19.0,2324,Netlife SMBS,2025-10,,,,8.0,5.0
101.0,2325,4 Me,2025-06,,,,15.0,5.0
18.0,2325,4 Me,2025-07,,,,5.0,4.0
87.0,2325,4 Me,2025-08,,,,5.0,3.0
3.0,2325,4 Me,2025-09,,,,1.0,1.0
38.0,2325,4 Me,2025-10,,,,3.0,3.0
4.0,2325,4 Me,2025-11,,,,1.0,1.0
178.0,2325,4 Me,2025-12,,,,9.0,5.0
9.0,2326,DELTASEGUROS,2025-06,,,,1.0,1.0
315.0,2326,DELTASEGUROS,2025-07,,,,199.0,166.0
659.0,2326,DELTASEGUROS,2025-08,,,,561.0,538.0
1093.0,2326,DELTASEGUROS,2025-09,,,,834.0,785.0
850.0,2326,DELTASEGUROS,2025-10,4.0,0.0,0.0,667.0,616.0
712.0,2326,DELTASEGUROS,2025-11,,,,583.0,552.0
603.0,2326,DELTASEGUROS,2025-12,,,,492.0,470.0
335.0,2345,Chip Minds - Innovation Challenge de Banco Internacional,2025-06,,,,29.0,10.0
151.0,2345,Chip Minds - Innovation Challenge de Banco Internacional,2025-07,,,,22.0,14.0
63.0,2346,Chip Makers - Innovation Challenge de Banco Internacional,2025-06,,,,20.0,5.0
25.0,2346,Chip Makers - Innovation Challenge de Banco Internacional,2025-07,,,,16.0,4.0
39.0,2347,BIAgents - Innovation Challenge de Banco Internacional,2025-06,,,,6.0,1.0
123.0,2347,BIAgents - Innovation Challenge de Banco Internacional,2025-07,,,,33.0,15.0
43.0,2348,InnovAi - Innovation Challenge de Banco Internacional,2025-06,,,,4.0,1.0
145.0,2348,InnovAi - Innovation Challenge de Banco Internacional,2025-07,,,,20.0,5.0
411.0,2349,NeoCrew - Innovation Challenge de Banco Internacional,2025-06,,,,16.0,6.0
173.0,2349,NeoCrew - Innovation Challenge de Banco Internacional,2025-07,,,,25.0,5.0
1.0,2349,NeoCrew - Innovation Challenge de Banco Internacional,2025-08,,,,1.0,1.0
1719.0,2351,Matter,2025-07,,,,335.0,267.0
46.0,2354,CAMARA DE INDUSTRIAS DE GUAYAQUIL,2025-06,,,,22.0,18.0
35.0,2354,CAMARA DE INDUSTRIAS DE GUAYAQUIL,2025-07,,,,25.0,18.0
2.0,2354,CAMARA DE INDUSTRIAS DE GUAYAQUIL,2025-08,,,,2.0,2.0
1.0,2356,Esteban prueba 3,2025-06,,,,,
8.0,2357,Tienda prueba 4,2025-06,,,,4.0,1.0
2.0,2358,Juanse Prueba,2025-06,,,,1.0,1.0
115.0,2359,VMT Dev,2025-06,,,,14.0,12.0
1.0,2359,VMT Dev,2025-08,,,,1.0,1.0
2.0,2361,Bodega Germania,2025-06,,,,1.0,1.0
2.0,2362,Esteban prueba 11,2025-06,,,,1.0,1.0
3.0,2364,Peluqueria Juanse,2025-06,,,,1.0,1.0
6.0,2365,Andrés ontiveros,2025-06,,,,,
4.0,2366,Juan Pérez ,2025-06,,,,1.0,1.0
1.0,2373,Pocket Pruebas,2025-06,,,,1.0,1.0
1.0,2374,Jabier doctor prueba ,2025-06,,,,1.0,1.0
2.0,2377,Esteban company 15,2025-06,,,,1.0,1.0
2.0,2378,Esteban company 16,2025-06,,,,1.0,1.0
155.0,2379,QPay,2025-06,,,,9.0,3.0
1513.0,2379,QPay,2025-07,,,,30.0,8.0
1928.0,2379,QPay,2025-08,,,,65.0,22.0
1349.0,2379,QPay,2025-09,,,,79.0,32.0
2395.0,2379,QPay,2025-10,,,,75.0,24.0
316.0,2379,QPay,2025-11,,,,6.0,4.0
55.0,2379,QPay,2025-12,,,,2.0,2.0
104.0,2380,CHASKIGO,2025-06,,,,1.0,1.0
72.0,2380,CHASKIGO,2025-07,,,,3.0,1.0
38.0,2380,CHASKIGO,2025-08,,,,1.0,1.0
1.0,2380,CHASKIGO,2025-09,,,,,
6.0,2380,CHASKIGO,2025-10,,,,,
39.0,2380,CHASKIGO,2025-11,,,,,
2.0,2381,Esteban pruebas 17,2025-06,,,,1.0,1.0
1.0,2383,Probando JH,2025-06,,,,1.0,1.0
14.0,2385,Easysoft,2025-07,,,,,
1.0,2386,Vivi dental ,2025-06,,,,1.0,1.0
216.0,2388,MODO BURN,2025-06,,,,14.0,7.0
442.0,2388,MODO BURN,2025-07,,,,251.0,230.0
1.0,2389,Rebecca pelos,2025-06,,,,1.0,1.0
23.0,2393,Barça Academy,2025-07,,,,,
500.0,2393,Barça Academy,2025-08,,,,27.0,12.0
736.0,2393,Barça Academy,2025-09,,,,68.0,22.0
43.0,2393,Barça Academy,2025-10,,,,,
6.0,2393,Barça Academy,2025-11,,,,,
46.0,2393,Barça Academy,2025-12,,,,,
136.0,2394,CB-CENTRO DE CAPACITACIÓN TÉCNICA Y TECNOLÓGICA,2025-06,,,,117.0,109.0
80.0,2394,CB-CENTRO DE CAPACITACIÓN TÉCNICA Y TECNOLÓGICA,2025-07,,,,57.0,51.0
115.0,2395,Cafering Eventos,2025-07,,,,60.0,48.0
393.0,2395,Cafering Eventos,2025-08,,,,21.0,9.0
169.0,2395,Cafering Eventos,2025-09,,,,19.0,10.0
218.0,2395,Cafering Eventos,2025-10,,,,33.0,17.0
252.0,2395,Cafering Eventos,2025-11,,,,81.0,75.0
973.0,2395,Cafering Eventos,2025-12,,,,401.0,366.0
191.0,2396,Balcones del paraiso,2025-07,,,,6.0,1.0
70.0,2396,Balcones del paraiso,2025-08,,,,4.0,1.0
1.0,2396,Balcones del paraiso,2025-11,,,,1.0,1.0
588.0,2397,Kitton,2025-07,,,,,
199.0,2397,Kitton,2025-08,,,,4.0,1.0
4714.0,2397,Kitton,2025-09,,,,10.0,2.0
6264.0,2397,Kitton,2025-10,,,,5.0,1.0
7679.0,2397,Kitton,2025-11,,,,4.0,1.0
7630.0,2397,Kitton,2025-12,,,,6.0,2.0
1.0,2398,Consultorio xxx,2025-06,,,,1.0,1.0
2.0,2399,MascotasCO,2025-06,,,,1.0,1.0
1.0,2400,HuellitasVet,2025-06,,,,1.0,1.0
118.0,2401,Aseguradora del Sur,2025-07,,,,,
347.0,2401,Aseguradora del Sur,2025-08,,,,,
229.0,2401,Aseguradora del Sur,2025-09,,,,11.0,3.0
98.0,2401,Aseguradora del Sur,2025-10,,,,3.0,2.0
161.0,2401,Aseguradora del Sur,2025-11,,,,9.0,3.0
62.0,2401,Aseguradora del Sur,2025-12,,,,6.0,6.0
21.0,2404,Lafesana,2025-06,,,,13.0,10.0
702.0,2404,Lafesana,2025-07,,,,69.0,16.0
4.0,2405,Doctor said ,2025-07,,,,,
5.0,2406,Futbol Town,2025-07,,,,,
17.0,2408,Banco Mercantil,2025-07,,,,5.0,3.0
1.0,2409,Doctor test,2025-07,,,,1.0,1.0
10.0,2412,Miguel Bonifaz ,2025-07,,,,4.0,1.0
55.0,2413,Comfama,2025-07,,,,7.0,2.0
258.0,2413,Comfama,2025-08,,,,59.0,27.0
1816.0,2413,Comfama,2025-09,,,,1760.0,1221.0
1380.0,2413,Comfama,2025-10,,,,918.0,639.0
4275.0,2413,Comfama,2025-11,,,,3315.0,2399.0
1231.0,2413,Comfama,2025-12,,,,813.0,468.0
701.0,2414,JINKE ECUADOR,2025-07,,,,517.0,480.0
732.0,2414,JINKE ECUADOR,2025-08,,,,620.0,568.0
678.0,2414,JINKE ECUADOR,2025-09,,,,561.0,516.0
141.0,2414,JINKE ECUADOR,2025-10,,,,132.0,128.0
1676.0,2415,Wonderthings,2025-09,,,,283.0,251.0
15.0,2415,Wonderthings,2025-10,,,,,
177.0,2419,Algesta,2025-07,,,,1.0,1.0
151.0,2419,Algesta,2025-08,,,,,
137.0,2419,Algesta,2025-09,,,,2.0,2.0
858.0,2419,Algesta,2025-10,,,,30.0,6.0
169.0,2419,Algesta,2025-11,,,,10.0,4.0
85.0,2419,Algesta,2025-12,,,,5.0,1.0
318.0,2421,Fun Tech Ecuador,2025-07,,,,20.0,11.0
2.0,2421,Fun Tech Ecuador,2025-08,,,,3.0,3.0
75.0,2424,Miss Lashes,2025-07,,,,19.0,8.0
83.0,2424,Miss Lashes,2025-08,,,,45.0,14.0
96.0,2424,Miss Lashes,2025-09,,,,58.0,31.0
39.0,2424,Miss Lashes,2025-10,,,,28.0,17.0
75.0,2424,Miss Lashes,2025-11,,,,19.0,8.0
49.0,2424,Miss Lashes,2025-12,,,,3.0,3.0
5.0,2425,Plustelesmart,2025-08,,,,1.0,1.0
198.0,2425,Plustelesmart,2025-09,,,,84.0,51.0
776.0,2425,Plustelesmart,2025-10,,,,177.0,165.0
1532.0,2425,Plustelesmart,2025-11,,,,344.0,326.0
2673.0,2425,Plustelesmart,2025-12,,,,680.0,635.0
103.0,2426,CASCEP Capacitaciones,2025-07,,,,18.0,10.0
2.0,2426,CASCEP Capacitaciones,2025-08,,,,2.0,2.0
1.0,2426,CASCEP Capacitaciones,2025-11,,,,,
88.0,2427,Startup,2025-07,,,,23.0,8.0
150.0,2427,Startup,2025-08,,,,79.0,56.0
58.0,2427,Startup,2025-09,,,,40.0,26.0
5.0,2427,Startup,2025-10,,,,4.0,3.0
,2432,,2025-07,,,,4.0,4.0
2.0,2437,Prueba / Spa Jelou,2025-07,,,,2.0,1.0
1.0,2439,Company SMB V2 Test 07074,2025-07,,,,,
1.0,2443,Esteban prueba 14,2025-07,,,,1.0,1.0
2.0,2446,TaxAo,2025-07,,,,1.0,1.0
4.0,2447,AontiverosTax,2025-07,,,,1.0,1.0
2.0,2450,Manamovil,2025-07,,,,1.0,1.0
218.0,2452,Grupo Carrera - Rodrigo Carrera,2025-07,,,,12.0,7.0
140.0,2452,Grupo Carrera - Rodrigo Carrera,2025-08,,,,18.0,11.0
26.0,2452,Grupo Carrera - Rodrigo Carrera,2025-09,,,,9.0,4.0
98.0,2452,Grupo Carrera - Rodrigo Carrera,2025-10,,,,25.0,17.0
6.0,2452,Grupo Carrera - Rodrigo Carrera,2025-11,,,,3.0,3.0
401.0,2452,Grupo Carrera - Rodrigo Carrera,2025-12,,,,36.0,20.0
32.0,2454,Ferridescuentos1,2025-07,,,,2.0,2.0
186.0,2454,Ferridescuentos1,2025-08,,,,4.0,1.0
40.0,2455,Fideval,2025-08,,,,5.0,4.0
3159.0,2455,Fideval,2025-09,,,,65.0,13.0
3937.0,2455,Fideval,2025-10,,,,183.0,109.0
7423.0,2455,Fideval,2025-11,,,,621.0,558.0
5610.0,2455,Fideval,2025-12,,,,481.0,427.0
15.0,2456,Grupo ElJuri,2025-08,,,,1.0,1.0
107.0,2456,Grupo ElJuri,2025-09,,,,9.0,4.0
2.0,2456,Grupo ElJuri,2025-10,,,,,
18.0,2456,Grupo ElJuri,2025-11,,,,3.0,2.0
5054.0,2456,Grupo ElJuri,2025-12,,,,617.0,597.0
386.0,2457,Scotiabank,2025-07,,,,14.0,6.0
58.0,2457,Scotiabank,2025-08,,,,8.0,1.0
37.0,2457,Scotiabank,2025-09,,,,9.0,2.0
32.0,2457,Scotiabank,2025-10,,,,6.0,3.0
393.0,2457,Scotiabank,2025-11,,,,129.0,103.0
34.0,2457,Scotiabank,2025-12,,,,7.0,5.0
295.0,2458,Audaz,2025-07,,,,35.0,19.0
131.0,2458,Audaz,2025-08,,,,13.0,8.0
4.0,2458,Audaz,2025-09,,,,2.0,1.0
34.0,2458,Audaz,2025-11,,,,14.0,13.0
9.0,2459,ULDATECH,2025-08,,,,1.0,1.0
8.0,2460,OCTUPUSTECH,2025-08,,,,1.0,1.0
2.0,2461,DIGRAL,2025-07,,,,1.0,1.0
137.0,2461,DIGRAL,2025-08,,,,5.0,3.0
11.0,2461,DIGRAL,2025-09,,,,5.0,4.0
8.0,2461,DIGRAL,2025-10,,,,4.0,3.0
2.0,2461,DIGRAL,2025-11,,,,2.0,2.0
2.0,2461,DIGRAL,2025-12,,,,2.0,2.0
11.0,2462,Postal Agencia - POMBOZA CARVAJAL,2025-07,,,,3.0,2.0
1.0,2462,Postal Agencia - POMBOZA CARVAJAL,2025-08,,,,,
75.0,2466,INSTITUTO SERVUGON S.A.S.,2025-07,,,,12.0,9.0
290.0,2466,INSTITUTO SERVUGON S.A.S.,2025-08,,,,107.0,88.0
144.0,2466,INSTITUTO SERVUGON S.A.S.,2025-09,,,,42.0,33.0
4.0,2466,INSTITUTO SERVUGON S.A.S.,2025-10,,,,,
1.0,2466,INSTITUTO SERVUGON S.A.S.,2025-11,,,,,
7.0,2466,INSTITUTO SERVUGON S.A.S.,2025-12,,,,,
65.0,2469,101 Grados,2025-09,,,,,
23.0,2469,101 Grados,2025-10,,,,,
7.0,2469,101 Grados,2025-11,,,,,
18.0,2469,101 Grados,2025-12,,,,,
90.0,2471,La Fabril,2025-08,,,,12.0,8.0
387.0,2471,La Fabril,2025-09,,,,19.0,5.0
679.0,2471,La Fabril,2025-10,,,,35.0,4.0
431.0,2471,La Fabril,2025-11,,,,51.0,31.0
160.0,2471,La Fabril,2025-12,,,,35.0,30.0
2.0,2472,UNIQO,2025-07,,,,1.0,1.0
7.0,2473,Centro Médico Dr Pocket,2025-07,,,,4.0,1.0
81.0,2479,Mi Banco POC,2025-07,,,,8.0,7.0
923.0,2479,Mi Banco POC,2025-08,,,,96.0,31.0
7624.0,2479,Mi Banco POC,2025-09,,,,371.0,152.0
44941.0,2479,Mi Banco POC,2025-10,,,,723.0,257.0
147934.0,2479,Mi Banco POC,2025-11,,,,31578.0,27248.0
196961.0,2479,Mi Banco POC,2025-12,,,,28591.0,25096.0
44.0,2481,Huawei Demo,2025-07,,,,2.0,1.0
13.0,2482,FOODLINE,2025-08,,,,4.0,3.0
2.0,2482,FOODLINE,2025-09,,,,2.0,1.0
25.0,2482,FOODLINE,2025-10,,,,11.0,6.0
10.0,2482,FOODLINE,2025-11,,,,2.0,2.0
10.0,2482,FOODLINE,2025-12,,,,4.0,4.0
12.0,2484,Legado motors,2025-08,,,,2.0,2.0
18.0,2484,Legado motors,2025-10,,,,9.0,8.0
8.0,2484,Legado motors,2025-11,,,,4.0,3.0
2.0,2484,Legado motors,2025-12,,,,1.0,1.0
18.0,2485,JORGE SANCHEZ - Universidad Rumiñahui,2025-07,,,,4.0,2.0
,2486,,2025-07,,,,1.0,1.0
1.0,2491,Good Clean,2025-07,,,,1.0,1.0
1.0,2499,Sanamente,2025-12,,,,1.0,1.0
2.0,2500,"Bienes Raíces,  Venta de propiedades ",2025-07,,,,1.0,1.0
2.0,2501,YA GANASTE ,2025-07,,,,1.0,1.0
4.0,2502,Yas Fuxion ,2025-07,,,,1.0,1.0
575.0,2505,KOBE,2025-10,,,,42.0,13.0
681.0,2505,KOBE,2025-11,,,,70.0,30.0
669.0,2505,KOBE,2025-12,,,,63.0,21.0
21.0,2506,NOE,2025-09,,,,3.0,2.0
186.0,2506,NOE,2025-10,,,,17.0,7.0
335.0,2506,NOE,2025-11,,,,26.0,10.0
361.0,2506,NOE,2025-12,,,,46.0,11.0
2.0,2508,Lovender,2025-07,,,,1.0,1.0
4.0,2509,BeenCakes Pastelería,2025-07,,,,1.0,1.0
6.0,2516,Suquisoft,2025-07,,,,1.0,1.0
16.0,2522,AQAGYM,2025-10,,,,2.0,2.0
16.0,2523,La buena tradición MEX,2025-09,,,,5.0,2.0
2.0,2523,La buena tradición MEX,2025-10,,,,1.0,1.0
4.0,2524,Farmacias Danna Carolina,2025-11,,,,,
4.0,2524,Farmacias Danna Carolina,2025-12,,,,,
132.0,2525,Dannalate - SILVIA HERRERA,2025-08,,,,47.0,44.0
274.0,2525,Dannalate - SILVIA HERRERA,2025-09,,,,99.0,89.0
212.0,2526,Educación Multicolor,2025-08,,,,110.0,96.0
887.0,2526,Educación Multicolor,2025-09,,,,755.0,628.0
313.0,2526,Educación Multicolor,2025-10,,,,285.0,264.0
191.0,2526,Educación Multicolor,2025-11,,,,168.0,160.0
193.0,2526,Educación Multicolor,2025-12,,,,186.0,178.0
55.0,2527,Escuela Mi Ecuador,2025-08,,,,14.0,12.0
3.0,2527,Escuela Mi Ecuador,2025-09,,,,2.0,2.0
8.0,2527,Escuela Mi Ecuador,2025-11,,,,4.0,2.0
22.0,2528,PERSONAL CLEANER & CLEANERS S.A.,2025-08,,,,6.0,5.0
333.0,2528,PERSONAL CLEANER & CLEANERS S.A.,2025-09,,,,136.0,121.0
364.0,2528,PERSONAL CLEANER & CLEANERS S.A.,2025-10,,,,157.0,143.0
383.0,2528,PERSONAL CLEANER & CLEANERS S.A.,2025-11,,,,193.0,183.0
542.0,2528,PERSONAL CLEANER & CLEANERS S.A.,2025-12,,,,244.0,231.0
2.0,2529,Richard Agila ,2025-07,,,,1.0,1.0
2.0,2533,Ferretería Samuel ,2025-07,,,,1.0,1.0
4.0,2535,Natural fruit tea,2025-07,,,,1.0,1.0
1.0,2537,Doctor Salazar,2025-07,,,,1.0,1.0
53.0,2545,Mundo Llanta,2025-08,,,,15.0,7.0
40.0,2545,Mundo Llanta,2025-09,,,,20.0,7.0
4.0,2545,Mundo Llanta,2025-10,,,,18.0,4.0
,2545,,2025-11,,,,31.0,13.0
,2545,,2025-12,,,,6.0,5.0
3.0,2546,Manproa,2025-07,,,,1.0,1.0
4.0,2547,Dermus Estética,2025-08,,,,4.0,3.0
210.0,2548,AGNOZ FITNESS HOUSE,2025-08,,,,101.0,81.0
141.0,2548,AGNOZ FITNESS HOUSE,2025-09,,,,106.0,91.0
4.0,2549,Uno punto uno,2025-09,,,,3.0,3.0
3.0,2549,Uno punto uno,2025-11,,,,1.0,1.0
7.0,2558,SEGURIDAD INDUSTRIAL SALUD OCUPACIONAL SEINSAO CIA LTDA,2025-08,,,,5.0,5.0
45.0,2558,SEGURIDAD INDUSTRIAL SALUD OCUPACIONAL SEINSAO CIA LTDA,2025-09,,,,36.0,32.0
3.0,2558,SEGURIDAD INDUSTRIAL SALUD OCUPACIONAL SEINSAO CIA LTDA,2025-10,,,,,
37.0,2559,JOSBEEC S.A.S,2025-09,,,,6.0,2.0
154.0,2559,JOSBEEC S.A.S,2025-10,,,,10.0,2.0
40.0,2559,JOSBEEC S.A.S,2025-11,,,,12.0,6.0
59.0,2560,EN LAS NUBES - Michelle Aviles,2025-08,,,,41.0,38.0
8.0,2560,EN LAS NUBES - Michelle Aviles,2025-09,,,,6.0,6.0
141.0,2563,"""	 DPIKEOS S.A.S. - Jean Carlos Garcia",2025-08,,,,51.0,24.0
224.0,2563,DPIKEOS S.A.S. - Jean Carlos Garcia,2025-08,,,,51.0,24.0
107.0,2563,DPIKEOS S.A.S. - Jean Carlos Garcia,2025-09,,,,83.0,76.0
146.0,2563,DPIKEOS S.A.S. - Jean Carlos Garcia,2025-10,,,,121.0,112.0
226.0,2563,DPIKEOS S.A.S. - Jean Carlos Garcia,2025-11,,,,195.0,183.0
456.0,2563,DPIKEOS S.A.S. - Jean Carlos Garcia,2025-12,,,,408.0,389.0
2.0,2567,METALBUIL,2025-08,,,,1.0,1.0
2.0,2571,Ideamadera,2025-08,,,,1.0,1.0
14.0,2572,Oro Cash,2025-08,,,,4.0,2.0
7.0,2572,Oro Cash,2025-10,,,,1.0,1.0
4.0,2575,Tienda Pablo Jelou,2025-08,,,,,
10.0,2577,teknosoft,2025-08,,,,,
15.0,2577,teknosoft,2025-09,,,,,
4.0,2581,Carlos Guillén ,2025-08,,,,1.0,1.0
6.0,2587,Chef Macchiavello ,2025-08,,,,1.0,1.0
161.0,2597,Academia de música Franz Liszt,2025-08,,,,19.0,7.0
99.0,2597,Academia de música Franz Liszt,2025-09,,,,33.0,31.0
106.0,2597,Academia de música Franz Liszt,2025-10,,,,32.0,30.0
89.0,2597,Academia de música Franz Liszt,2025-11,,,,28.0,25.0
45.0,2597,Academia de música Franz Liszt,2025-12,,,,15.0,12.0
2.0,2599,Nena Store,2025-08,,,,1.0,1.0
67.0,2600,Tecnodescuento,2025-08,,,,8.0,3.0
252.0,2600,Tecnodescuento,2025-09,,,,208.0,200.0
301.0,2600,Tecnodescuento,2025-10,,,,264.0,242.0
11.0,2600,Tecnodescuento,2025-11,,,,9.0,9.0
25.0,2601,Jelou Clientes,2025-09,,,,,
61.0,2601,Jelou Clientes,2025-10,,,,1.0,1.0
129.0,2601,Jelou Clientes,2025-11,,,,3.0,3.0
911.0,2601,Jelou Clientes,2025-12,,,,103.0,33.0
488.0,2602,BetCell,2025-08,,,,91.0,72.0
654.0,2602,BetCell,2025-09,,,,181.0,145.0
1886.0,2602,BetCell,2025-10,,,,547.0,493.0
2419.0,2602,BetCell,2025-11,,,,681.0,625.0
9682.0,2602,BetCell,2025-12,,,,2831.0,2686.0
384.0,2603,Ecuaimco,2025-10,,,,21.0,7.0
1513.0,2603,Ecuaimco,2025-11,,,,95.0,28.0
1085.0,2603,Ecuaimco,2025-12,,,,109.0,48.0
141.0,2605,Padelcity Cuenca,2025-08,,,,22.0,10.0
78.0,2605,Padelcity Cuenca,2025-09,,,,20.0,11.0
56.0,2605,Padelcity Cuenca,2025-10,,,,22.0,19.0
46.0,2605,Padelcity Cuenca,2025-11,,,,20.0,17.0
66.0,2605,Padelcity Cuenca,2025-12,,,,22.0,15.0
269.0,2606,Reybanpac,2025-08,,,,10.0,4.0
43.0,2606,Reybanpac,2025-09,,,,9.0,3.0
6.0,2606,Reybanpac,2025-10,,,,3.0,2.0
2.0,2606,Reybanpac,2025-11,,,,1.0,1.0
4.0,2609,Autotapiceria y carpas Blessing ,2025-08,,,,1.0,1.0
173.0,2610,PUERTACOLORCORP SA,2025-09,,,,72.0,55.0
250.0,2610,PUERTACOLORCORP SA,2025-10,,,,101.0,71.0
198.0,2610,PUERTACOLORCORP SA,2025-11,,,,86.0,73.0
113.0,2610,PUERTACOLORCORP SA,2025-12,,,,53.0,40.0
25.0,2611,INSTITUTO SUPERIOR TECNOLOGICO EUROAMERICANO,2025-08,,,,3.0,2.0
58.0,2612,LINKHOME,2025-08,,,,3.0,2.0
31.0,2612,LINKHOME,2025-09,,,,7.0,4.0
129.0,2612,LINKHOME,2025-10,,,,33.0,15.0
19.0,2612,LINKHOME,2025-11,,,,8.0,4.0
23.0,2612,LINKHOME,2025-12,,,,5.0,4.0
12.0,2613,Ten en Ten México,2025-08,,,,,
461.0,2613,Ten en Ten México,2025-09,,,,89.0,57.0
71.0,2613,Ten en Ten México,2025-10,,,,15.0,14.0
3.0,2613,Ten en Ten México,2025-11,,,,,
19.0,2614,MUSE ACADEMY,2025-08,,,,2.0,2.0
14.0,2614,MUSE ACADEMY,2025-09,,,,6.0,5.0
8.0,2614,MUSE ACADEMY,2025-10,,,,3.0,2.0
26.0,2614,MUSE ACADEMY,2025-11,,,,13.0,13.0
11.0,2614,MUSE ACADEMY,2025-12,,,,5.0,4.0
364.0,2615,Games and Geeks,2025-09,,,,78.0,47.0
342.0,2615,Games and Geeks,2025-10,,,,115.0,99.0
79.0,2615,Games and Geeks,2025-11,,,,18.0,14.0
1.0,2616,GRUPO SUEÑO ETERNO,2025-08,,,,1.0,1.0
19.0,2617,DKB LTD. SOCIEDAD POR ACCIONES SIMPLIFICADA,2025-09,,,,7.0,2.0
16.0,2617,DKB LTD. SOCIEDAD POR ACCIONES SIMPLIFICADA,2025-10,,,,11.0,10.0
59.0,2617,DKB LTD. SOCIEDAD POR ACCIONES SIMPLIFICADA,2025-11,,,,54.0,46.0
1.0,2617,DKB LTD. SOCIEDAD POR ACCIONES SIMPLIFICADA,2025-12,,,,1.0,1.0
46.0,2618,Play Academy,2025-08,,,,5.0,3.0
2.0,2618,Play Academy,2025-09,,,,1.0,1.0
2.0,2619,Mi tienda es de bienes y raíces inmobiliario,2025-08,,,,1.0,1.0
2.0,2620,Quality Assurance,2025-12,,,,,
2.0,2621,Sparkles,2025-08,,,,1.0,1.0
13.0,2623,SILHO - Dr. Edwin Ayala,2025-08,,,,4.0,1.0
4.0,2623,SILHO - Dr. Edwin Ayala,2025-09,,,,3.0,2.0
2.0,2623,SILHO - Dr. Edwin Ayala,2025-11,,,,1.0,1.0
2.0,2623,SILHO - Dr. Edwin Ayala,2025-12,,,,1.0,1.0
25.0,2625,MMG BANK,2025-08,,,,1.0,1.0
4.0,2625,MMG BANK,2025-11,,,,,
300.0,2625,MMG BANK,2025-12,,,,5.0,2.0
2072.0,2628,Boticas Barcia,2025-09,,,,,
5323.0,2628,Boticas Barcia,2025-10,,,,,
6464.0,2628,Boticas Barcia,2025-11,,,,,
5682.0,2628,Boticas Barcia,2025-12,,,,,
105.0,2629,Big Bang EC,2025-08,,,,8.0,5.0
69.0,2635,Nokdu - 	 DIANA RODRIGUEZ,2025-08,,,,3.0,2.0
76.0,2635,Nokdu - 	 DIANA RODRIGUEZ,2025-09,,,,14.0,11.0
358.0,2636,Hangover593 - NANCI VILLALVA,2025-09,,,,62.0,42.0
3.0,2636,Hangover593 - NANCI VILLALVA,2025-10,,,,1.0,1.0
6.0,2641,Nuevo negocio ,2025-08,,,,1.0,1.0
555.0,2642,Granasa,2025-09,,,,99.0,66.0
3894.0,2642,Granasa,2025-10,,,,1048.0,728.0
2497.0,2642,Granasa,2025-11,,,,1010.0,727.0
2626.0,2642,Granasa,2025-12,,,,1064.0,758.0
3.0,2645,Jelou Security,2025-10,,,,,
